Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:19:19.784876950Z, 0, 0, 0.055, 0.764, 0, -0.043, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:19:19.784876950Z, 0, 0, 0.055, 0.764, 0, -0.043, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:20:20.109613891Z, 0, 0, 0.045, 0.758, 0.006, -0.043, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:20:20.109613891Z, 0, 0, 0.045, 0.758, 0.006, -0.043, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:21:20.444615966Z, 0, 0, 0.049, 0.721, 0.014, -0.008, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:21:20.444615966Z, 0, 0, 0.049, 0.721, 0.014, -0.008, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:22:20.755247461Z, 0, 0, 0.046, 0.611, 0, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:22:20.755247461Z, 0, 0, 0.046, 0.611, 0, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:23:21.077104563Z, 0, 0, 0.049, 0.748, 0.003, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:23:21.077104563Z, 0, 0, 0.049, 0.748, 0.003, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:24:21.430801067Z, 0, 0, 0.046, 1.382, 0.01, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:24:21.430801067Z, 0, 0, 0.046, 1.382, 0.01, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:25:21.759810456Z, 0, 0, 0.051, 1.505, 0.005, -0.03, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:25:21.759810456Z, 0, 0, 0.051, 1.505, 0.005, -0.03, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:26:22.095924749Z, 0, 0, 0.049, 0.848, 0.004, -0.033, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:26:22.095924749Z, 0, 0, 0.049, 0.848, 0.004, -0.033, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:27:22.441543964Z, 0, 0, 0.057, 1.125, -0.008, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:27:22.441543964Z, 0, 0, 0.057, 1.125, -0.008, -0.039, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:28:22.787667092Z, 0, 0, 0.045, 1.086, 0.006, -0.03, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:28:22.787667092Z, 0, 0, 0.045, 1.086, 0.006, -0.03, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:29:23.171249100Z, 0, 0, 0.049, 0.996, 0.011, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:29:23.171249100Z, 0, 0, 0.049, 0.996, 0.011, -0.031, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:30:23.526201491Z, 0, 0, 0.061, 1.349, -0.019, -0.044, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:30:23.526201491Z, 0, 0, 0.061, 1.349, -0.019, -0.044, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:31:23.915269371Z, 0, 0, 0.054, 1.278, -0.006, -0.024, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:32:24.281068751Z, 0, 0, 0.057, 1.472, -0.014, -0.025, 2 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:32:24.281068751Z, 0, 0, 0.057, 1.472, -0.014, -0.025, 2 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:31:23.915269371Z, 0, 0, 0.054, 1.278, -0.006, -0.024, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:33:24.649322407Z, 0, 0, 0.049, 1.365, 0.002, -0.029, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:33:24.649322407Z, 0, 0, 0.049, 1.365, 0.002, -0.029, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:34:25.113868228Z, 0, 0, 0.057, 1.243, -0.001, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:35:25.349964130Z, 0, 0, 0.057, 1.203, -0.007, -0.035, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:34:25.113868228Z, 0, 0, 0.057, 1.243, -0.001, -0.027, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:35:25.349964130Z, 0, 0, 0.057, 1.203, -0.007, -0.035, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:36:25.695314086Z, 0, 0, 0.049, 1.108, 0.003, -0.038, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:36:25.695314086Z, 0, 0, 0.049, 1.108, 0.003, -0.038, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:37:26.075466015Z, 0, 0, 0.057, 1.326, -0.006, -0.034, 0 
Av. Lázaro Cardenas (SEMADET), 1, 2021-12-06T00:37:26.075466015Z, 0, 0, 0.057, 1.326, -0.006, -0.034, 0 
